True,Pred
4672,4760.632
4661,4797.764
4655,4844.2524
4716,4836.173
4377,4873.3003
4484,4796.9355
4911,4796.8755
5218,4889.1694
5759,5034.0776
5456,5284.6294
5359,5373.5845
5305,5448.857
5769,5499.5645
5565,5630.402
5367,5660.4272
5633,5599.4194
5664,5638.366
6082,5682.092
6505,5819.903
5813,5996.369
6379,5969.3223
6091,6109.414
6219,6130.6743
6052,6180.7266
6105,6154.2437
6030,6123.2715
5969,6122.3
5707,6073.572
5681,5990.5815
6052,5915.504
5904,5956.8447
5426,5942.9404
6005,5820.176
5766,5873.596
5946,5869.6704
5981,5912.154
6104,5927.284
5991,5977.2363
5670,6017.3667
5709,5937.822
5416,5907.056
5793,5804.676
