,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,341.27324929102906,267.08324684691587,4.721023083682477,0.0,0.0,0.0
std,20.085537081856625,16.792833981400832,0.28741702559507337,0.0,0.0,0.0
