,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,329.6213675316096,260.836302611205,4.523488511557569,0.0,0.0,0.0
median,322.4157841993713,253.42138012035474,4.456649738937475,0.0,0.0,0.0
std,42.21683193458281,42.84709048465914,0.6920606223668349,0.0,0.0,0.0
