,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,330.82206723530555,266.56446762547347,4.886646937562551,0.0,0.0,0.0
std,40.19930204880006,37.366156674905525,0.6956669436199939,0.0,0.0,0.0
