,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,322.3755076040435,256.9929382694129,4.461746232159995,0.0,0.0,0.0
std,37.95152470398239,33.12579429887244,0.5145802832439959,0.0,0.0,0.0
