,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,273.67401350108287,219.37923368566175,3.8368501059085927,0.0,0.0,0.0
std,1.124240915133602,0.45673739257740925,0.005427025714268331,0.0,0.0,0.0
