True,Pred
4716,4893.005
4377,4923.701
4484,4814.7183
4911,4793.757
5218,4941.5283
5759,5137.0347
5456,5443.936
5359,5497.8384
5305,5487.3354
5769,5459.016
5565,5614.2056
5367,5623.931
5633,5554.1406
5664,5613.1597
6082,5657.373
6505,5835.949
5813,6090.42
6379,5972.5767
6091,6113.3877
6219,6083.8477
6052,6113.3154
6105,6067.351
6030,6060.926
5969,6029.8423
5707,5990.141
5681,5871.576
6052,5797.4443
5904,5895.22
5426,5895.9062
6005,5718.9707
5766,5835.7495
5946,5813.3145
5981,5867.2163
6104,5909.961
5991,5978.612
5670,5973.9336
5709,5851.3823
5416,5797.8667
5793,5661.08
5750,5726.0737
5399,5747.945
6123,5630.168
5730,5833.3423
6015,5800.872
5989,5886.9946
6333,5924.579
6388,6071.5156
6048,6172.066
6322,6099.6685
6405,6159.189
6523,6222.689
