,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,670.1726025268949,597.6017212906504,10.556777979617861,0.0,0.0,0.0
median,519.9536754713041,434.1048316025152,7.793215418272302,0.0,0.0,0.0
std,367.74679464206787,374.80855875030124,6.6441182360553315,0.0,0.0,0.0
