True,Pred
4716,5602.797
4377,5620.246
4484,5620.3496
4911,5624.263
5218,5653.1865
5759,5637.033
5456,5654.1777
5359,5661.5996
5305,5704.5513
5769,5745.6235
5565,5772.18
5367,5734.135
5633,5745.702
5664,5821.7383
6082,5843.5176
6505,5812.185
5813,5843.2944
6379,5817.474
6091,5906.8657
6219,5917.4106
6052,5891.3003
6105,5893.6226
6030,5903.3086
5969,5902.653
5707,5899.1855
5681,5865.717
6052,5872.4536
5904,5875.055
5426,5849.734
6005,5809.321
5766,5879.827
5946,5883.93
5981,5819.878
6104,5857.411
5991,5880.0283
5670,5884.393
5709,5867.684
5416,5869.166
5793,5858.0513
5750,5820.9897
5399,5821.156
6123,5787.7026
5730,5853.656
6015,5867.698
5989,5821.651
6333,5865.96
6388,5892.891
6048,5892.903
6322,5873.9707
6405,5926.1133
6523,5968.9575
