True,Pred
4672,4787.6387
4661,4837.6343
4655,4875.775
4716,4891.1094
4377,4926.068
4484,4832.039
4911,4804.87
5218,4928.4575
5759,5120.4463
5456,5430.341
5359,5530.896
5305,5554.6787
5769,5541.0615
5565,5678.4165
5367,5700.6377
5633,5636.679
5664,5684.9917
6082,5731.711
6505,5903.0596
5813,6153.4224
6379,6087.0166
6091,6220.501
6219,6210.0044
6052,6239.6743
6105,6197.4497
6030,6180.4355
5969,6155.02
5707,6110.059
5681,5997.343
6052,5912.135
5904,5986.695
5426,5992.3716
6005,5834.5737
5766,5921.3037
5946,5910.4243
5981,5961.2075
6104,6002.5625
5991,6072.453
5670,6085.6943
5709,5974.4316
5416,5914.0073
5793,5776.147
