,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,578.2644462317163,478.32657877604174,9.098092264715175,0.0,0.0,0.0
median,578.2648525700185,478.341796875,9.098264766912088,0.0,0.0,0.0
std,0.002655015019886597,0.08270584110348167,0.0009374981281767902,0.0,0.0,0.0
