,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,298.07230312479993,241.4791656701743,4.204622935850505,0.0,0.0,0.0
std,63.63559825873753,58.82186061263837,1.080552555173247,0.0,0.0,0.0
