True,Pred
4911,5117.383
5218,5215.229
5759,5347.2324
5456,5545.384
5359,5580.9062
5305,5574.8164
5769,5565.5747
5565,5678.466
5367,5692.909
5633,5655.633
5664,5706.659
6082,5751.685
6505,5884.707
5813,6057.6865
6379,5975.074
6091,6066.783
6219,6046.4814
6052,6068.2827
6105,6040.591
6030,6038.4844
5969,6021.283
5707,5999.856
5681,5924.917
6052,5882.499
5904,5948.3564
5426,5946.0337
6005,5828.859
5766,5905.522
5946,5889.4736
5981,5923.186
6104,5949.6265
5991,5992.743
5670,5986.6753
5709,5902.629
5416,5869.0693
5793,5781.641
