,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,270.87810164569964,213.7256419994213,3.9061955844860305,0.0,0.0,0.0
median,270.811638880528,213.74206271701388,3.9064852399007575,0.0,0.0,0.0
std,0.4647749718090836,0.146229919898904,0.002875582040232602,0.0,0.0,0.0
