,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,246.8874082488929,190.79963514539932,3.313560550910052,0.0,0.0,0.0
median,246.8896643926264,190.7891099717882,3.314229260066199,0.0,0.0,0.0
std,0.4060434539525853,0.5530395246759109,0.010040405439665953,0.0,0.0,0.0
