,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1074.8702395872856,977.692928641183,17.755124591535722,0.0,0.0,0.0
median,745.1431932871426,677.4828171502977,11.80146042934474,0.0,0.0,0.0
std,833.5527809083347,851.421065512665,15.041388227168527,0.0,0.0,0.0
