lookback,batch_size,epochs,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
12,16,100,253.03781317326985,2.341759326270004,202.70865410698784,1.674291715886253,3.468814241426577,0.0281699387231305
12,16,100,255.0209448740069,7.744533593657025,204.0872521294488,5.96349098688075,3.4962988274818416,0.1113590089424393
11,16,100,256.0083277544599,3.2514635636717264,207.63052455357143,1.7023202453531734,3.601783631901556,0.0355645073097336
11,8,100,256.80167542009525,4.998088564110244,209.3446644478104,1.8810033700421367,3.63483281487828,0.040002705606183
11,8,100,256.82090458497214,6.151106136706687,208.7538418101616,4.039435478874038,3.6094077108279454,0.0636696217432857
11,8,100,258.0409332741321,6.787458652303477,208.21991556388176,4.318009166435576,3.600213877229768,0.058447816689422
11,8,100,258.0950810442661,7.518285542487486,210.4219019052933,4.568262643749838,3.6301143156533895,0.0625381024280484
12,16,100,258.1024432047852,4.726555164497677,206.28615146213107,2.9003746096444987,3.50836516375777,0.0350860275491599
12,8,50,258.8599823502763,9.944734582987394,205.6252922905816,8.189909514860028,3.51342834088327,0.1239546471266183
11,8,50,259.51044814074214,1.304944122287873,207.0722991735757,0.6890284062707059,3.5700561521255736,0.0128668263384732
12,8,100,259.9302737905415,7.135205421731539,206.41202087402343,5.39027079721986,3.535790482035718,0.0939331081046462
12,8,50,260.0667168898824,6.654114107822732,204.774740600586,5.049610803993867,3.49548778615151,0.1014281809302969
11,8,50,260.30133167934395,1.7433926893968292,207.19784624787417,1.0205847845968246,3.568842177411201,0.0170637471789895
12,8,100,260.39117399120323,9.482880084167226,206.90445014105904,7.716977271373099,3.538301019208635,0.1236808093474165
7,16,100,260.47634220242645,2.06365543553068,214.78666930768472,0.8513256122470961,3.801377670291118,0.017285014223329
12,16,100,260.6987697226677,3.785982504890837,206.82574734157987,2.5466782329678117,3.520263083260036,0.0339257140051539
7,16,100,261.01082889768776,3.221152115363673,215.91620295302675,1.2670194660780725,3.8205619451088464,0.0216332899201684
12,8,50,261.35311662380724,5.034137940636735,205.8390828450521,3.6926856838103945,3.5025646368408867,0.0736154976216896
7,16,100,261.52131929335894,2.910732287753415,215.06477342521617,0.7860200654193868,3.807067870029215,0.0169283416383881
11,16,100,262.7657443206388,11.848176769429324,210.1272062340561,4.477641790821465,3.6488740086148663,0.0880773771380244
11,8,50,263.19183352064306,2.6414569358996403,211.5237872688138,2.3137587202333583,3.624440914870838,0.0331844883575291
11,16,100,264.51070094730386,9.659404250920428,212.18765877444733,4.224253113845022,3.6696741587987463,0.0705789586734972
7,16,100,265.07395610026816,1.592909170773274,212.92174571295203,0.9624363242214324,3.756227041119336,0.0204720877572652
11,8,50,265.4349406070156,2.3933379845725544,207.98056640625003,0.8760520193485049,3.5950321579469318,0.016435479112461
12,8,100,265.4975656220952,2.5410217403611526,211.31241692437064,1.540866119343084,3.632346329666392,0.0286306093022216
12,8,50,266.34047931584536,2.74492685459762,211.0592508951823,1.541339494085525,3.621883823699934,0.0344792873032107
9,16,100,266.7128065633353,4.561492615891297,219.82398960886437,3.298544488634009,3.8833115184027434,0.0736765890821629
12,32,100,266.8125234450582,25.016164628891417,212.66751505533853,22.21281273708375,3.60365732756816,0.3569856055848593
9,16,100,267.2491574349467,3.668396634981741,218.80358711192807,2.2108505077778653,3.869522557905214,0.0493758295552639
12,16,50,267.70433823672346,2.758272480572667,212.35765787760417,2.540881958658526,3.58829546714186,0.0394886304685828
7,8,50,267.73296366044525,1.8030316372562865,222.30975948309748,1.3258529789902254,3.968736797625246,0.0247336208098882
7,32,100,268.3894976252228,2.4681008779152527,212.6169003660574,1.4095397765240258,3.7173684894160623,0.0220586918031372
12,8,100,268.41636912169434,13.02193882444172,214.1704800075955,11.081118357154454,3.6284857886922377,0.1560255759070764
3,8,50,268.4200803509179,3.2587474833769763,213.72274533991228,2.2439162500452303,3.842252843355904,0.0485760168108835
7,8,100,268.6372106176529,9.07857193803486,217.5487835962068,5.929575058459975,3.823505229072626,0.1173074008392249
12,16,50,269.06988090889735,3.32943342512204,212.53579711914065,2.6750206428728283,3.5925172576208797,0.0442634589583682
7,8,50,269.0798128481637,2.4442594872091385,215.4527795179835,2.099293457166061,3.813085582407477,0.0501321786632933
12,16,50,269.2773330486529,2.7523698171437143,212.9038299560547,2.147373980819209,3.598809861640313,0.0349289427973142
9,8,50,269.4272717827829,1.6391415291713616,217.17956367442807,0.9433212883020884,3.824780713590059,0.0245742505856683
7,8,100,269.4432408404152,4.550012804388595,221.4472109620676,1.7266909301108768,3.918434762204829,0.0848443181131092
9,8,50,269.5221746161156,4.712963249857952,218.89496687346815,2.2485356787575026,3.8516378576310975,0.0259062948196587
11,16,50,269.5683097434242,5.988818528677698,211.9063436702806,3.20011448046016,3.652912851137364,0.0518345927083984
7,8,50,269.6752970516341,4.011634894774032,219.66404653105343,2.2043331174421232,3.9154355551034095,0.0492543864635425
5,32,100,269.9122114684042,3.026198908719971,211.25809303977277,3.3471191800125264,3.74717611519647,0.0766332965650348
9,16,100,270.261617453556,6.2814456035623705,220.94205569597628,4.087329946404571,3.903131502520441,0.07381470535683
3,32,100,270.9309249631268,4.194687203204602,215.08609255071272,2.713159525660781,3.8439113933181153,0.0390075416881496
9,8,50,271.19778238792486,2.1109523294364085,217.88000823376225,1.3263050817543656,3.812154685538369,0.0148968087768545
12,32,100,271.38635117370814,25.150435537619504,215.46766798231337,23.4883821698475,3.6712824222143263,0.4311529899190782
3,32,100,271.5647347215282,5.554404531872166,215.45768114948825,3.697995826298088,3.838002493398736,0.0667678105083486
5,32,100,271.59359215490974,5.458389948993865,218.87329930160988,5.030723858778417,3.936630426005213,0.1100633823849945
7,16,50,271.9693770652402,3.0325996664910893,216.7292517320165,1.6741055718361053,3.814607269020413,0.0386012687426906
5,32,100,272.1027283089436,18.700694271396458,219.3056267755682,16.15162052557563,3.9275057472803456,0.257046386421862
9,16,50,272.11726016133724,1.7982994545251134,217.30681710835373,0.4384294431743058,3.831711428963693,0.0096301547417856
7,8,50,272.1254062701811,4.003172796356206,221.63635607065643,1.6557265909505228,3.9593560689242064,0.0353507000823103
3,32,50,272.2747701826819,2.2648372017594505,216.02924690469672,1.5873879894728382,3.8592891090027286,0.0248471867397819
7,32,100,272.4601478013371,3.032745891802325,215.20468903547564,1.8257716715173775,3.78479952240797,0.0357839072821285
12,16,50,272.5626850005152,3.2497907770503343,213.8150627983941,2.1538941974132264,3.631493997054061,0.0414151371498038
7,32,100,272.7983607420471,3.7544914664651,215.8368735259434,2.663631143318162,3.752115790941845,0.0440460777612985
3,32,100,272.90746868556903,3.5915492728733724,216.59077005665205,2.6863549231701542,3.875295973835245,0.0701348902690495
7,32,100,272.99837355609867,3.7266881881730898,216.29017571983093,2.9565787858212795,3.771633448770484,0.0482832801102785
3,32,50,273.08104573126127,1.747431409161211,216.56582859329316,1.5296223361613934,3.869538717568938,0.0516089556395548
3,8,50,273.2479708656869,9.678815119954356,219.25146056058117,9.882190463253895,3.952976869916557,0.2192927007215714
3,8,100,273.39226721045424,6.615958412510306,216.74627421418128,5.2968940847496135,3.870434108499116,0.097895029398041
5,32,50,273.6726390579757,4.176023468958412,215.28888671875,4.863899001082911,3.8417872539801134,0.1090156669597399
7,8,100,273.73914411495633,3.9214608479347977,222.34707461183183,1.926276071155756,3.959655529528961,0.0501792848729117
7,8,100,273.7831137537788,4.556643849794235,220.8582596305032,1.838677232091706,3.916272347901944,0.0547742046629099
9,16,50,274.3391286240787,1.6070745783744809,216.34470198886845,0.4525037867727989,3.8185081433658072,0.0093905078059496
5,32,100,274.8209981131824,9.74225530196651,221.4909348366477,7.082336134147344,3.9926155838583983,0.1460238425004736
9,16,50,275.0861765479738,1.8438900791628048,216.97621655433008,0.5349787852324206,3.8285861245137047,0.0088367323226063
5,16,50,275.223840532396,4.640345143455544,215.1043042732008,4.594168050778771,3.8399285175906313,0.1084954095304302
5,32,50,275.2985968378187,6.444792147435702,218.73030332623105,7.053087674824892,3.9235490736046894,0.1555885782797218
3,32,100,275.4321619900372,6.681464871096604,218.00479400813236,4.530797834222546,3.888058007777588,0.0739353525388458
7,16,50,275.71423083013195,5.570163975135849,218.56388407773196,2.891174637819733,3.8471908559491808,0.0402379281371556
3,32,50,275.8207802223016,2.338703025574912,217.56826286092837,1.4726750039363024,3.8539894632420015,0.0446063811113603
3,32,50,276.09344291238347,3.84164780745909,218.31177071911551,2.661641070496513,3.897030234375636,0.0588662987016318
3,8,50,276.1321851330385,9.781502203750168,220.6778817160088,10.03929395172886,3.9718473995096906,0.2295283072502237
11,16,100,276.3421656575509,27.109635602847785,216.60430119313347,22.3610570058724,3.765174132840147,0.4183739316970982
