,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,771.3236483078393,337.8869305312641,6.599754396164623,0.0,0.0,0.0
median,771.3236483078391,337.8869305312642,6.599754396164621,0.0,0.0,0.0
std,2.312606865032684e-13,1.156303432516342e-13,1.8067241133067846e-15,0.0,0.0,0.0
