True,Pred
4484,5308.0737
4911,5339.648
5218,5520.2666
5759,5706.836
5456,5548.8643
5359,6003.764
5305,6045.5244
5769,6212.387
5565,6344.3315
5367,6641.697
5633,6262.6416
5664,6377.095
6082,6556.7153
6505,6462.171
5813,6954.876
6379,7044.4097
6091,6643.709
6219,7400.8896
6052,7163.0596
6105,7231.5767
6030,7310.354
5969,7064.6587
5707,6946.5405
5681,7309.7617
6052,6804.754
5904,7030.8145
5426,6991.545
6005,6752.844
5766,6803.4536
5946,7142.458
5981,6541.0664
6104,7046.497
5991,7083.265
5670,6778.6104
5709,6890.852
5416,7195.215
5793,6882.989
