,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,263.19183352064306,211.5237872688138,3.624440914870838,0.0,0.0,0.0
std,2.6414569358996403,2.3137587202333583,0.03318448835752912,0.0,0.0,0.0
