,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,770.1521061070047,332.26408473656005,6.464336280260003,0.0,0.0,0.0
median,770.1521061070044,332.26408473656005,6.464336280260004,0.0,0.0,0.0
std,2.312606865032684e-13,0.0,9.033620566533923e-16,0.0,0.0,0.0
