True,Pred
4369,4701.247
4672,4604.3145
4661,4726.405
4655,4712.646
4716,4718.0444
4377,4754.3125
4484,4656.539
4911,4629.3735
5218,4893.6655
5759,5137.288
5456,5427.711
5359,5377.2705
5305,5327.5977
5769,5331.739
5565,5603.9546
5367,5522.773
5633,5404.542
5664,5500.113
6082,5582.828
6505,5764.9424
5813,5981.127
6379,6096.077
6091,5938.541
6219,5929.934
6052,5969.716
6105,5844.233
6030,5903.2485
5969,5844.1997
5707,5821.501
5681,5704.0977
6052,5655.338
5904,5807.2314
5426,5763.79
6005,5698.0044
5766,5730.045
5946,5719.1255
5981,5744.9443
6104,5734.086
5991,5852.117
5670,5790.404
5709,5700.153
5416,5646.7163
5793,5634.928
