model_name,seed,rmse,mae,mape,compute_time,success,seed_idx,trial,original_seed
LSTM_Config2,423637969,279.31314,197.44641,3.3958185464143753,4.513418912887573,True,9,48,423637969
LSTM_Config2,1699191594,289.81973,248.36174,4.093167558312416,4.131819725036621,True,9,49,1699191594
LSTM_Config2,949634582,1360.4496,1275.4384,21.14628404378891,4.14616584777832,True,10,0,949634582
LSTM_Config2,988050567,284.10913,198.17517,3.414478525519371,4.447752237319946,True,10,1,988050567
LSTM_Config2,222450318,306.0713,251.1744,4.186123237013817,4.125439643859863,True,10,2,222450318
LSTM_Config2,369094846,337.48532,297.5183,4.879528656601906,4.160099983215332,True,10,3,369094846
LSTM_Config2,1771517671,476.641,342.787,5.797044932842255,4.528580904006958,True,10,4,1771517671
LSTM_Config2,1928059963,1864.5717,1608.3168,26.71123743057251,4.172306537628174,True,10,5,1928059963
LSTM_Config2,891082068,1672.8665,1541.2269,24.848443269729614,4.11577844619751,True,10,6,891082068
LSTM_Config2,1232870379,292.27905,226.15666,3.825845941901207,4.562354326248169,True,10,7,1232870379
LSTM_Config2,807871334,372.95837,282.93054,4.677258059382439,4.211391925811768,True,10,8,807871334
LSTM_Config2,142138945,414.6573,343.98132,5.67280501127243,4.0774524211883545,True,10,9,142138945
LSTM_Config2,777072741,303.044,216.67082,3.725215420126915,4.552870512008667,True,10,10,777072741
LSTM_Config2,1713997596,301.81897,216.3418,3.6914069205522537,4.144700288772583,True,10,11,1713997596
LSTM_Config2,214129242,282.0308,245.10576,4.083631560206413,4.091720342636108,True,10,12,214129242
LSTM_Config2,634914705,349.25778,254.89583,4.295565560460091,4.560207366943359,True,10,13,634914705
LSTM_Config2,792465388,404.4425,277.36768,4.6920135617256165,4.125244140625,True,10,14,792465388
LSTM_Config2,461994345,325.19922,252.18217,4.244927689433098,4.155390739440918,True,10,15,461994345
LSTM_Config2,1758678724,305.45868,224.89067,3.8115452975034714,4.447420120239258,True,10,16,1758678724
LSTM_Config2,738213378,794.6211,685.29816,11.093499511480331,4.177997827529907,True,10,17,738213378
LSTM_Config2,2106197474,272.60406,219.19788,3.6945242434740067,4.085705041885376,True,10,18,2106197474
LSTM_Config2,460070046,291.68427,219.74483,3.716732934117317,4.517508029937744,True,10,19,460070046
LSTM_Config2,385174090,421.3,372.3782,6.055259332060814,4.1758506298065186,True,10,20,385174090
LSTM_Config2,663428305,294.7164,218.07397,3.6978572607040405,4.0629143714904785,True,10,21,663428305
LSTM_Config2,1831358455,293.65698,218.44939,3.700409457087517,4.543298721313477,True,10,22,1831358455
LSTM_Config2,769794169,286.69162,219.60405,3.707418218255043,4.118252277374268,True,10,23,769794169
LSTM_Config2,1439100763,406.50546,338.08438,5.690519139170647,4.067531585693359,True,10,24,1439100763
LSTM_Config2,1609490925,313.43286,236.36853,3.9849016815423965,4.609702110290527,True,10,25,1609490925
LSTM_Config2,62330334,543.165,472.77042,7.605919241905212,4.164804220199585,True,10,26,62330334
LSTM_Config2,1296491778,304.66943,249.27205,4.212117567658424,4.112978935241699,True,10,27,1296491778
LSTM_Config2,293149434,992.73535,876.71124,14.047765731811523,4.5162718296051025,True,10,28,293149434
LSTM_Config2,1928035188,280.99667,221.35518,3.725837916135788,4.0302698612213135,True,10,29,1928035188
LSTM_Config2,1905760050,430.9588,371.8667,6.0093119740486145,4.111472845077515,True,10,30,1905760050
LSTM_Config2,1591781264,394.47083,330.1023,5.601288005709648,4.479745626449585,True,10,31,1591781264
LSTM_Config2,731660431,293.82925,213.3105,3.6197926849126816,4.114881753921509,True,10,32,731660431
LSTM_Config2,644937161,290.2037,213.70418,3.629963845014572,4.103311061859131,True,10,33,644937161
LSTM_Config2,108637613,719.5223,681.61926,11.315858364105225,4.629954814910889,True,10,34,108637613
LSTM_Config2,245649465,1175.8842,926.3384,14.854516088962555,4.157973051071167,True,10,35,245649465
LSTM_Config2,537660984,301.6989,214.79973,3.6655861884355545,4.10328221321106,True,10,36,537660984
LSTM_Config2,294709489,551.40515,467.68887,7.802779972553253,4.642024278640747,True,10,37,294709489
LSTM_Config2,497091427,369.02872,310.4081,5.0567492842674255,4.175267696380615,True,10,38,497091427
LSTM_Config2,805965557,548.6593,472.99927,7.600683718919754,4.139399766921997,True,10,39,805965557
LSTM_Config2,996331631,301.16687,248.18823,4.1233547031879425,4.620087146759033,True,10,40,996331631
LSTM_Config2,2134422923,341.38397,269.36856,4.51376773416996,4.184635639190674,True,10,41,2134422923
LSTM_Config2,1643162947,309.1691,223.06128,3.806145489215851,4.068810701370239,True,10,42,1643162947
LSTM_Config2,2047625120,317.95374,271.1636,4.474671557545662,4.541443109512329,True,10,43,2047625120
LSTM_Config2,755790162,296.97922,252.18713,4.239286482334137,4.231578826904297,True,10,44,755790162
LSTM_Config2,856266549,933.5139,677.5012,10.964898020029068,4.219600200653076,True,10,45,856266549
LSTM_Config2,199170185,285.5866,221.08362,3.731246665120125,4.572222709655762,True,10,46,199170185
LSTM_Config2,340114523,289.4631,204.66492,3.5048410296440125,4.1200268268585205,True,10,47,340114523
LSTM_Config2,1196040477,332.30798,284.42834,4.682089760899544,4.046762704849243,True,10,48,1196040477
LSTM_Config2,792885293,1197.643,978.08154,15.669693052768707,4.46254563331604,True,10,49,792885293
LSTM_Config2,730872100,278.00818,219.0321,3.740471974015236,4.086790084838867,True,11,0,730872100
LSTM_Config2,1851367162,326.28717,260.01315,4.342545568943024,4.1002819538116455,True,11,1,1851367162
LSTM_Config2,1947455709,284.84564,229.88684,3.8754086941480637,4.5981011390686035,True,11,2,1947455709
LSTM_Config2,1984083868,363.54684,278.845,4.778136312961578,4.180593490600586,True,11,3,1984083868
LSTM_Config2,1581760149,3252.5454,3019.1965,49.81556832790375,4.126356601715088,True,11,4,1581760149
LSTM_Config2,1474936931,372.68304,307.25842,5.212626978754997,4.458925247192383,True,11,5,1474936931
LSTM_Config2,1086542524,296.6608,238.79585,3.991694748401642,4.105900287628174,True,11,6,1086542524
LSTM_Config2,785673066,296.47345,238.86577,4.001178219914436,4.1047539710998535,True,11,7,785673066
LSTM_Config2,760568216,330.8889,228.52136,3.9345283061265945,4.481152057647705,True,11,8,760568216
LSTM_Config2,1832523946,518.25433,451.65048,7.276730984449387,4.182945728302002,True,11,9,1832523946
LSTM_Config2,1972360442,351.15616,292.23007,4.865166172385216,4.089159965515137,True,11,10,1972360442
LSTM_Config2,1400200144,405.8026,338.21176,5.653823912143707,4.514011859893799,True,11,11,1400200144
LSTM_Config2,797733570,321.55508,252.09001,4.251698777079582,4.209697961807251,True,11,12,797733570
LSTM_Config2,1467907437,306.9421,233.38628,3.9415106177330017,4.190248966217041,True,11,13,1467907437
LSTM_Config2,1659307215,337.0157,284.9032,4.713767766952515,4.0482001304626465,True,11,14,1659307215
LSTM_Config2,1328043298,297.75824,234.31953,3.955412283539772,4.520465850830078,True,11,15,1328043298
LSTM_Config2,116331732,295.5124,229.78096,3.8756806403398514,4.160942792892456,True,11,16,116331732
LSTM_Config2,751534114,380.80676,337.7476,5.516576766967773,4.077589511871338,True,11,17,751534114
LSTM_Config2,1051494628,342.9803,255.71526,4.336601123213768,4.591476678848267,True,11,18,1051494628
LSTM_Config2,1448276351,306.78036,248.85747,4.14203368127346,4.122605562210083,True,11,19,1448276351
LSTM_Config2,1710104973,476.6205,420.65738,6.801949441432953,4.152698755264282,True,11,20,1710104973
LSTM_Config2,629595553,274.8553,186.50899,3.2015975564718246,4.97179388999939,True,11,21,629595553
LSTM_Config2,1892826889,468.70096,415.24585,6.721962243318558,4.1983115673065186,True,11,22,1892826889
LSTM_Config2,1208688817,419.40402,369.08047,6.048184260725975,4.211511611938477,True,11,23,1208688817
LSTM_Config2,1632549910,351.22238,249.98572,4.268541559576988,4.52675724029541,True,11,24,1632549910
LSTM_Config2,1770042565,327.78482,255.45097,4.342163726687431,4.081779956817627,True,11,25,1770042565
LSTM_Config2,1815425585,1035.8961,914.36395,14.657329022884369,4.193530797958374,True,11,26,1815425585
LSTM_Config2,1766127702,905.52484,773.5866,12.361449748277664,4.69141149520874,True,11,27,1766127702
LSTM_Config2,849986367,328.40067,237.1698,4.08681221306324,4.316476106643677,True,11,28,849986367
LSTM_Config2,310616257,571.6325,510.25046,8.251786977052689,4.349335670471191,True,11,29,310616257
LSTM_Config2,305450101,1047.2596,999.57446,16.448353230953217,4.941081762313843,True,11,30,305450101
LSTM_Config2,1245507828,296.20654,252.57092,4.1691988706588745,4.290871858596802,True,11,31,1245507828
LSTM_Config2,1244625267,305.07635,245.10188,4.115040227770805,4.316551446914673,True,11,32,1244625267
LSTM_Config2,514219932,306.51645,226.05054,3.8432568311691284,4.750416994094849,True,11,33,514219932
LSTM_Config2,976731209,303.42395,250.85347,4.226841032505035,4.3103039264678955,True,11,34,976731209
LSTM_Config2,1885511261,294.3129,231.65764,3.900814801454544,4.192312717437744,True,11,35,1885511261
LSTM_Config2,673616912,296.2436,209.91194,3.618166968226433,4.7473509311676025,True,11,36,673616912
LSTM_Config2,986920129,303.6094,257.20554,4.292738810181618,4.656461477279663,True,11,37,986920129
LSTM_Config2,2034934456,485.50436,415.1777,7.002191990613937,4.192052841186523,True,11,38,2034934456
LSTM_Config2,532986018,287.54126,242.23091,4.0313273668289185,4.824140787124634,True,11,39,532986018
LSTM_Config2,2092282438,324.13104,266.61804,4.451394081115723,4.466138601303101,True,11,40,2092282438
LSTM_Config2,93125704,330.3537,286.2924,4.710500314831734,4.294792175292969,True,11,41,93125704
LSTM_Config2,2044231982,326.1179,240.78423,4.111871495842934,4.821500062942505,True,11,42,2044231982
LSTM_Config2,1333646022,302.21002,241.46492,4.047900065779686,4.243298768997192,True,11,43,1333646022
LSTM_Config2,466583096,546.5205,471.84903,7.582669705152512,4.1780970096588135,True,11,44,466583096
LSTM_Config2,2120698748,338.45377,298.32874,4.899047687649727,4.669819116592407,True,11,45,2120698748
LSTM_Config2,1235230679,452.3024,341.51025,5.865749716758728,4.339810132980347,True,11,46,1235230679
LSTM_Config2,770902344,286.1756,224.35298,3.761080652475357,4.185532331466675,True,11,47,770902344
LSTM_Config2,814119354,299.05185,217.40515,3.698701784014702,4.62790322303772,True,11,48,814119354
LSTM_Config2,2055599410,305.58557,230.83325,3.9014745503664017,4.2126829624176025,True,11,49,2055599410
LSTM_Config2,2029481426,338.8916,276.75684,4.596598818898201,4.14853310585022,True,12,0,2029481426
LSTM_Config2,1940044675,2888.349,2754.0498,44.669416546821594,4.504635572433472,True,12,1,1940044675
LSTM_Config2,168893344,247.6206,200.5153,3.3808447420597076,4.196121692657471,True,12,2,168893344
LSTM_Config2,228894475,284.4945,227.39514,3.8127046078443527,4.131751775741577,True,12,3,228894475
LSTM_Config2,93731862,524.196,426.48947,6.928478926420212,4.62358832359314,True,12,4,93731862
LSTM_Config2,597409993,1055.0137,968.0786,16.00523740053177,4.178375959396362,True,12,5,597409993
LSTM_Config2,2081030274,352.2241,302.22177,4.968950524926186,4.078387260437012,True,12,6,2081030274
LSTM_Config2,1595324934,487.5152,422.63748,7.125962525606155,4.568986892700195,True,12,7,1595324934
LSTM_Config2,2002857199,915.2624,807.196,12.937086820602417,4.110800266265869,True,12,8,2002857199
LSTM_Config2,45170733,295.19373,213.06523,3.632793575525284,4.054781436920166,True,12,9,45170733
LSTM_Config2,1553387798,298.0022,228.64009,3.847813233733177,4.5390238761901855,True,12,10,1553387798
LSTM_Config2,304673491,412.11575,356.2003,5.904902145266533,4.250534772872925,True,12,11,304673491
LSTM_Config2,872767550,748.17334,677.58813,11.263525485992432,4.33978533744812,True,12,12,872767550
LSTM_Config2,271111800,314.18546,248.52779,4.177069664001465,4.666182041168213,True,12,13,271111800
LSTM_Config2,940080013,327.09854,241.68494,4.116964712738991,4.249757528305054,True,12,14,940080013
LSTM_Config2,1952895079,322.3958,231.17073,3.9546556770801544,4.2091875076293945,True,12,15,1952895079
LSTM_Config2,463752000,1278.6886,1109.7457,17.80673712491989,4.6963112354278564,True,12,16,463752000
LSTM_Config2,2034986233,276.65378,217.30074,3.667547181248665,4.179945945739746,True,12,17,2034986233
LSTM_Config2,120628711,262.7714,223.63062,3.6461789160966873,4.158759832382202,True,12,18,120628711
LSTM_Config2,2029787680,244.3094,188.30127,3.191326931118965,4.724661111831665,True,12,19,2029787680
LSTM_Config2,547371671,487.7709,449.41922,7.536225765943527,4.2454423904418945,True,12,20,547371671
LSTM_Config2,984160660,256.15558,212.8774,3.586827591061592,4.285681962966919,True,12,21,984160660
LSTM_Config2,316907043,295.7613,245.73286,4.1221532970666885,4.708287239074707,True,12,22,316907043
LSTM_Config2,61632769,260.1758,202.59741,3.422674909234047,4.265163898468018,True,12,23,61632769
LSTM_Config2,1363189795,276.1612,226.38054,3.758871555328369,4.384108066558838,True,12,24,1363189795
LSTM_Config2,1048464829,525.3792,463.39957,7.789698988199234,4.721358299255371,True,12,25,1048464829
LSTM_Config2,212647342,413.18207,330.16357,5.622999370098114,4.249344825744629,True,12,26,212647342
LSTM_Config2,320399366,291.72174,226.92232,3.799906000494957,4.119580268859863,True,12,27,320399366
LSTM_Config2,1352410863,294.51807,235.0404,3.961510583758354,4.544620990753174,True,12,28,1352410863
LSTM_Config2,694084401,332.61807,280.7784,4.649153351783752,4.284283399581909,True,12,29,694084401
LSTM_Config2,1232793534,296.9471,215.4751,3.6569755524396896,4.241260290145874,True,12,30,1232793534
LSTM_Config2,24655305,1579.673,1177.3496,18.87095421552658,4.693457126617432,True,12,31,24655305
LSTM_Config2,1425615260,378.70834,339.58,5.566388368606567,4.184937238693237,True,12,32,1425615260
LSTM_Config2,1025915627,824.7215,701.2073,11.200814694166183,4.158588171005249,True,12,33,1025915627
LSTM_Config2,1380814445,323.38055,276.80948,4.6034350991249084,4.960437774658203,True,12,34,1380814445
LSTM_Config2,1380513882,309.48248,239.60701,4.032867029309273,4.267063140869141,True,12,35,1380513882
LSTM_Config2,1727936369,298.0636,245.36458,4.087115451693535,4.239232063293457,True,12,36,1727936369
LSTM_Config2,597336701,313.20654,239.63135,4.05639074742794,4.801638126373291,True,12,37,597336701
LSTM_Config2,469521478,296.10535,245.9799,4.08061258494854,4.48167085647583,True,12,38,469521478
LSTM_Config2,2130855981,515.0144,451.21286,7.27812722325325,4.28693699836731,True,12,39,2130855981
LSTM_Config2,373720867,323.2291,253.02534,4.327137395739555,4.913752555847168,True,12,40,373720867
LSTM_Config2,271183138,775.6998,699.23114,11.560996621847153,4.314610481262207,True,12,41,271183138
LSTM_Config2,1411698122,280.4763,216.66699,3.6661844700574875,4.1984100341796875,True,12,42,1411698122
LSTM_Config2,1279860823,420.9576,349.25366,5.844325944781303,4.7399468421936035,True,12,43,1279860823
LSTM_Config2,260760540,290.1809,230.3468,3.8697220385074615,4.211221694946289,True,12,44,260760540
LSTM_Config2,1165248558,345.90765,299.08853,4.920216277241707,4.184178352355957,True,12,45,1165248558
LSTM_Config2,1788620168,287.8386,219.13274,3.7087228149175644,4.717830419540405,True,12,46,1788620168
LSTM_Config2,1169231521,280.33395,237.91963,3.944242373108864,4.233338356018066,True,12,47,1169231521
LSTM_Config2,1156316855,1763.9552,1267.3265,20.968125760555267,4.068516254425049,True,12,48,1156316855
LSTM_Config2,1228194637,353.89218,293.51074,4.855555295944214,4.565756559371948,True,12,49,1228194637
LSTM_Config2,1869436948,394.49512,349.80176,5.7131703943014145,4.146432399749756,True,13,0,1869436948
LSTM_Config2,78806496,211.08136,156.64087,2.6607103645801544,4.163562059402466,True,13,1,78806496
LSTM_Config2,1850624880,881.0885,698.5811,11.545384675264359,4.533611059188843,True,13,2,1850624880
LSTM_Config2,84659344,307.20023,261.04117,4.364553093910217,4.201082229614258,True,13,3,84659344
LSTM_Config2,1510840482,288.6994,225.71574,3.8088414818048477,4.142301321029663,True,13,4,1510840482
LSTM_Config2,208657951,290.5234,234.53247,3.93637977540493,4.6543288230896,True,13,5,208657951
LSTM_Config2,1868015943,299.12296,261.01135,4.299547150731087,4.080317497253418,True,13,6,1868015943
LSTM_Config2,1424616420,4645.7603,4413.9624,71.91581130027771,4.0809431076049805,True,13,7,1424616420
LSTM_Config2,981245580,374.18433,331.59933,5.416571721434593,4.527650594711304,True,13,8,981245580
LSTM_Config2,1106924757,367.87457,324.26822,5.311095342040062,4.16144061088562,True,13,9,1106924757
LSTM_Config2,389565469,2356.0535,1756.7164,28.366434574127197,4.149144411087036,True,13,10,389565469
LSTM_Config2,354607446,1187.8694,1063.083,17.689460515975952,4.601364612579346,True,13,11,354607446
LSTM_Config2,2030264629,613.8919,534.18866,8.941533416509628,4.186383485794067,True,13,12,2030264629
LSTM_Config2,1495409364,308.57556,228.04424,3.840821608901024,4.047861337661743,True,13,13,1495409364
LSTM_Config2,2099900839,322.00366,239.95296,4.055962339043617,4.601501941680908,True,13,14,2099900839
LSTM_Config2,1926739741,856.4902,812.97437,13.478954136371613,4.205265522003174,True,13,15,1926739741
LSTM_Config2,215531329,376.12854,333.28088,5.4486047476530075,4.140268802642822,True,13,16,215531329
LSTM_Config2,689467359,304.89563,255.4502,4.249101877212524,4.445059776306152,True,13,17,689467359
LSTM_Config2,1454529207,292.00583,229.5896,3.8704603910446167,4.04713249206543,True,13,18,1454529207
LSTM_Config2,705589223,348.4499,277.63046,4.726594313979149,4.1400346755981445,True,13,19,705589223
LSTM_Config2,1423781140,340.58575,258.60535,4.386499524116516,4.463747501373291,True,13,20,1423781140
LSTM_Config2,1090553394,296.59784,243.45857,4.055340588092804,4.174784183502197,True,13,21,1090553394
LSTM_Config2,1414983580,3028.9106,2525.888,40.909790992736816,4.039792776107788,True,13,22,1414983580
LSTM_Config2,884001104,317.5972,232.08386,3.9387237280607224,4.594287157058716,True,13,23,884001104
LSTM_Config2,510954228,302.0377,235.5131,3.9520476013422012,4.058062791824341,True,13,24,510954228
LSTM_Config2,1941171830,325.03726,243.98323,4.184844717383385,3.9748551845550537,True,13,25,1941171830
LSTM_Config2,747240682,386.17725,314.94238,5.15894889831543,4.504855155944824,True,13,26,747240682
LSTM_Config2,1955535016,1287.2948,952.7207,15.678820013999939,4.072725772857666,True,13,27,1955535016
LSTM_Config2,1497866480,296.34378,221.78584,3.7436921149492264,4.129928350448608,True,13,28,1497866480
LSTM_Config2,1938760148,364.44934,267.2627,4.593363776803017,4.910156726837158,True,13,29,1938760148
LSTM_Config2,1432656268,356.4162,276.14944,4.702330753207207,4.577218532562256,True,13,30,1432656268
LSTM_Config2,649650612,430.04565,361.28806,5.9790849685668945,4.136178255081177,True,13,31,649650612
LSTM_Config2,1129760071,387.42273,334.82825,5.451406538486481,4.573204278945923,True,13,32,1129760071
LSTM_Config2,589857204,601.8884,549.9344,9.193181991577148,4.163739204406738,True,13,33,589857204
LSTM_Config2,148632741,307.70312,236.51152,3.9903391152620316,4.109753847122192,True,13,34,148632741
LSTM_Config2,621582977,488.85406,416.02356,6.8559251725673676,4.485993385314941,True,13,35,621582977
LSTM_Config2,1691847805,440.07742,332.04553,5.570850148797035,4.172221660614014,True,13,36,1691847805
LSTM_Config2,1326797399,589.6967,517.6486,8.365089446306229,4.202569246292114,True,13,37,1326797399
LSTM_Config2,1726812766,653.9245,564.55414,9.04943272471428,4.544465780258179,True,13,38,1726812766
LSTM_Config2,83160454,322.58218,267.5457,4.463399574160576,4.176403284072876,True,13,39,83160454
LSTM_Config2,969559112,530.662,458.63785,7.382578402757645,4.203335523605347,True,13,40,969559112
LSTM_Config2,524410000,564.9036,426.71976,7.165207713842392,4.660565614700317,True,13,41,524410000
LSTM_Config2,417546487,296.00397,222.73315,3.7653710693120956,4.2603759765625,True,13,42,417546487
LSTM_Config2,795707039,444.0074,407.09488,6.596871465444565,4.123690605163574,True,13,43,795707039
LSTM_Config2,1155819862,347.472,258.12698,4.434553161263466,4.558892488479614,True,13,44,1155819862
LSTM_Config2,522518149,251.47559,191.3946,3.214573860168457,4.175796031951904,True,13,45,522518149
LSTM_Config2,1896962900,477.20004,418.0131,6.754805892705917,4.102552652359009,True,13,46,1896962900
LSTM_Config2,1600245020,272.1056,217.70166,3.6456648260354996,4.5832297801971436,True,13,47,1600245020
LSTM_Config2,876920864,2585.4375,2230.2585,36.1863374710083,4.240612983703613,True,13,48,876920864
LSTM_Config2,1396173820,331.44443,250.52104,4.257866740226746,4.297092437744141,True,13,49,1396173820
LSTM_Config2,1586552329,1201.4581,1080.799,17.36292839050293,4.578739166259766,True,14,0,1586552329
LSTM_Config2,232671484,317.99484,258.18137,4.3160367757081985,4.181504726409912,True,14,1,232671484
LSTM_Config2,1599242137,302.69247,238.43262,4.005502164363861,4.140272378921509,True,14,2,1599242137
LSTM_Config2,1663529842,414.97104,343.73325,5.762632563710213,4.7924511432647705,True,14,3,1663529842
LSTM_Config2,1102170116,432.51266,355.14017,6.027008593082428,4.254972696304321,True,14,4,1102170116
LSTM_Config2,1139362132,453.3862,323.1714,5.532421171665192,4.101428508758545,True,14,5,1139362132
LSTM_Config2,990951799,225.9855,172.59428,2.9378890991210938,4.564812183380127,True,14,6,990951799
LSTM_Config2,1509369502,498.06116,338.42032,5.673692747950554,4.143136262893677,True,14,7,1509369502
LSTM_Config2,815887679,384.43948,303.21436,5.179416015744209,4.045433282852173,True,14,8,815887679
LSTM_Config2,1300144139,1908.9288,1615.8677,26.683086156845093,4.707940101623535,True,14,9,1300144139
LSTM_Config2,1407694895,283.72943,230.89543,3.8594957441091537,4.292729616165161,True,14,10,1407694895
LSTM_Config2,407802567,300.44415,247.29753,4.124027118086815,4.106595754623413,True,14,11,407802567
LSTM_Config2,438643293,272.9138,222.46101,3.697877749800682,4.3714258670806885,True,14,12,438643293
LSTM_Config2,455523908,743.36505,649.1142,10.402974486351013,4.269876003265381,True,14,13,455523908
LSTM_Config2,1238213399,329.26086,242.38362,4.171505942940712,4.252841949462891,True,14,14,1238213399
LSTM_Config2,140323954,302.42862,228.78284,3.8416787981987,4.0905890464782715,True,14,15,140323954
LSTM_Config2,666620723,361.31683,289.39334,4.883253946900368,4.613336801528931,True,14,16,666620723
LSTM_Config2,1372110413,254.1998,184.56238,3.1437665224075317,4.1337571144104,True,14,17,1372110413
LSTM_Config2,1914785630,303.3617,252.30481,4.203107953071594,4.16457986831665,True,14,18,1914785630
LSTM_Config2,1869163241,1275.3646,975.1038,15.851327776908875,4.685518980026245,True,14,19,1869163241
LSTM_Config2,1272329557,303.71048,262.2362,4.286617040634155,4.183165788650513,True,14,20,1272329557
LSTM_Config2,876808686,1311.3163,1113.3986,17.949818074703217,4.1121320724487305,True,14,21,876808686
LSTM_Config2,6969261,914.7714,837.94476,13.915534317493439,4.668466329574585,True,14,22,6969261
LSTM_Config2,409332651,649.7137,560.0879,8.976341038942337,4.171390056610107,True,14,23,409332651
LSTM_Config2,726033230,280.53903,222.38208,3.728681802749634,4.083507061004639,True,14,24,726033230
LSTM_Config2,1089660156,288.27887,219.38396,3.7031907588243484,4.540397882461548,True,14,25,1089660156
LSTM_Config2,913762479,379.22986,327.9388,5.546553060412407,4.272828102111816,True,14,26,913762479
LSTM_Config2,888657881,345.24942,295.65918,4.875600337982178,4.162188768386841,True,14,27,888657881
LSTM_Config2,196122999,1277.6865,1051.1677,17.349958419799805,3.954707384109497,True,14,28,196122999
LSTM_Config2,1750213146,5799.821,5774.7397,94.77794766426086,4.577950477600098,True,14,29,1750213146
LSTM_Config2,1709659632,531.9161,467.7765,7.555069774389267,4.17514967918396,True,14,30,1709659632
LSTM_Config2,695293933,1070.3882,978.4155,16.226796805858612,4.113185405731201,True,14,31,695293933
LSTM_Config2,55544441,299.23398,231.43416,3.903193399310112,4.485908269882202,True,14,32,55544441
LSTM_Config2,2041797995,317.69632,278.2319,4.59560751914978,4.270221471786499,True,14,33,2041797995
LSTM_Config2,1346992790,299.89694,255.24707,4.2206209152936935,4.1223838329315186,True,14,34,1346992790
LSTM_Config2,1787013869,318.49728,270.42886,4.479282721877098,4.877231597900391,True,14,35,1787013869
LSTM_Config2,677634052,317.71246,261.10727,4.3546270579099655,4.2696568965911865,True,14,36,677634052
LSTM_Config2,1930548037,345.4015,289.2902,4.781390726566315,4.236262798309326,True,14,37,1930548037
LSTM_Config2,427158341,299.8257,213.52922,3.6404237151145935,4.555851697921753,True,14,38,427158341
LSTM_Config2,1614616698,272.36212,218.33455,3.676294907927513,4.3229217529296875,True,14,39,1614616698
LSTM_Config2,477672769,321.24973,274.7485,4.555770754814148,4.178903102874756,True,14,40,477672769
LSTM_Config2,1535482385,329.2209,253.20427,4.325516521930695,4.043035507202148,True,14,41,1535482385
LSTM_Config2,970674254,315.6789,264.57468,4.3863508850336075,4.6399688720703125,True,14,42,970674254
LSTM_Config2,1545660497,368.214,325.276,5.323131754994392,4.2280027866363525,True,14,43,1545660497
LSTM_Config2,517267797,467.75235,421.27243,6.927520036697388,4.142063856124878,True,14,44,517267797
LSTM_Config2,1702156884,616.77795,530.82135,8.504990488290787,4.705852270126343,True,14,45,1702156884
LSTM_Config2,4628628,310.9543,271.61667,4.463154450058937,4.2107720375061035,True,14,46,4628628
LSTM_Config2,933218567,327.7243,266.45068,4.443893954157829,4.178712368011475,True,14,47,933218567
LSTM_Config2,2065941700,294.208,244.71606,4.098168760538101,4.699919939041138,True,14,48,2065941700
LSTM_Config2,612568058,335.4107,276.11032,4.616255685687065,4.22582483291626,True,14,49,612568058
LSTM_Config2,1883425646,313.26413,261.04175,4.338334500789642,4.116875171661377,True,15,0,1883425646
LSTM_Config2,708247982,298.0118,234.8564,3.957677260041237,4.603801727294922,True,15,1,708247982
LSTM_Config2,1330817878,288.6714,220.13252,3.733634576201439,4.226003646850586,True,15,2,1330817878
LSTM_Config2,342865763,350.40976,303.6445,4.992829263210297,4.137631177902222,True,15,3,342865763
LSTM_Config2,1982095275,282.81372,230.93945,3.8644660264253616,4.050763845443726,True,15,4,1982095275
LSTM_Config2,1216165292,311.13123,229.32893,3.888070210814476,4.710075855255127,True,15,5,1216165292
LSTM_Config2,2090796139,239.38052,185.20613,3.1560879200696945,4.229759931564331,True,15,6,2090796139
LSTM_Config2,791531679,646.2866,561.14166,9.00699868798256,4.106511116027832,True,15,7,791531679
LSTM_Config2,1204538329,431.66074,383.9061,6.242145597934723,4.6811583042144775,True,15,8,1204538329
LSTM_Config2,880422376,327.99072,236.30217,4.061639681458473,4.1327855587005615,True,15,9,880422376
LSTM_Config2,507621089,340.979,294.95175,4.857043921947479,4.1175696849823,True,15,10,507621089
LSTM_Config2,1953567650,287.4595,235.35486,3.94941084086895,4.673389196395874,True,15,11,1953567650
LSTM_Config2,542022402,367.4845,322.83212,5.2913278341293335,4.252981901168823,True,15,12,542022402
LSTM_Config2,307630233,308.88934,218.29578,3.7410203367471695,4.129892349243164,True,15,13,307630233
LSTM_Config2,1734086607,297.30945,246.5666,4.121696949005127,4.583836555480957,True,15,14,1734086607
LSTM_Config2,2104100082,323.60114,272.11893,4.512336850166321,4.2288970947265625,True,15,15,2104100082
LSTM_Config2,380418404,487.5616,425.9171,6.870456039905548,4.062913417816162,True,15,16,380418404
LSTM_Config2,584644243,449.37357,395.74832,6.399620324373245,4.411288499832153,True,15,17,584644243
LSTM_Config2,702984501,1134.6089,1024.2738,16.510270535945892,4.288195371627808,True,15,18,702984501
LSTM_Config2,1511122544,362.454,319.15427,5.2304670214653015,4.152238607406616,True,15,19,1511122544
LSTM_Config2,1155717518,272.58554,215.68706,3.6306094378232956,4.154698133468628,True,15,20,1155717518
LSTM_Config2,1687404238,285.3536,231.78687,3.907877206802368,4.786909818649292,True,15,21,1687404238
LSTM_Config2,1374693765,595.14685,527.7373,8.4866963326931,4.26744532585144,True,15,22,1374693765
LSTM_Config2,562544655,841.0515,722.14325,11.742719262838364,4.195498466491699,True,15,23,562544655
