,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1225.8751070597061,1090.3470416937935,18.519760788782595,0.0,0.0,0.0
median,1009.6085777108954,833.1810628255208,14.25659498826079,0.0,0.0,0.0
std,707.8981545149986,707.4991613288643,12.016191785167088,0.0,0.0,0.0
