,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,274.0259113904466,216.20770175908905,3.8055547314900178,0.0,0.0,0.0
std,0.7140784964556209,0.1318016487143346,0.0025255811532222568,0.0,0.0,0.0
