True,Pred
4462,4663.4443
4642,4621.8936
4369,4704.1636
4672,4578.402
4661,4639.087
4655,4650.317
4716,4724.4614
4377,4738.2227
4484,4652.122
4911,4604.1934
5218,4674.3203
5759,4915.423
5456,5276.4585
5359,5418.6865
5305,5443.3906
5769,5322.1763
5565,5421.0483
5367,5474.3076
5633,5477.4106
5664,5449.71
6082,5481.212
6505,5674.022
5813,5914.2007
6379,5933.8447
6091,6013.3926
6219,5912.8447
6052,6011.385
6105,5927.273
6030,5929.06
5969,5880.8066
5707,5856.368
5681,5746.9546
6052,5654.1753
5904,5688.2734
5426,5739.3525
6005,5654.9507
5766,5654.978
5946,5624.677
5981,5754.3213
6104,5753.7373
5991,5842.473
5670,5851.953
5709,5760.5557
5416,5657.629
5793,5505.661
5750,5543.889
5399,5560.7236
6123,5542.1245
5730,5643.3955
6015,5639.4834
5989,5793.3687
6333,5765.6714
6388,5926.791
6048,6028.3296
6322,6031.0938
6405,6031.3833
6523,6044.75
