,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,398.3021356898231,315.3919500026574,5.474804901241332,0.0,0.0,0.0
std,28.792473862305492,29.92632436039503,0.4477144126821401,0.0,0.0,0.0
