True,Pred
4484,4975.0044
4911,4955.9
5218,5083.2114
5759,5255.15
5456,5528.179
5359,5584.759
5305,5584.5747
5769,5566.19
5565,5705.3604
5367,5718.5996
5633,5661.712
5664,5715.195
6082,5755.6685
6505,5913.181
5813,6138.3057
6379,6042.2393
6091,6169.1245
6219,6148.3247
6052,6177.313
6105,6139.6943
6030,6135.416
5969,6109.038
5707,6074.3867
5681,5970.4575
6052,5903.0566
5904,5984.563
5426,5983.866
6005,5829.003
5766,5927.8027
5946,5907.293
5981,5953.659
6104,5991.2354
5991,6052.0474
5670,6049.9775
5709,5945.2383
5416,5898.2593
5793,5777.2026
