True,Pred
4484,4933.3936
4911,4916.844
5218,5051.6655
5759,5224.6387
5456,5493.5747
5359,5529.6724
5305,5511.886
5769,5482.5234
5565,5621.4937
5367,5625.8936
5633,5560.6514
5664,5614.963
6082,5654.0903
6505,5813.3447
5813,6036.3345
6379,5919.2256
6091,6043.695
6219,6012.382
6052,6037.4575
6105,5994.6177
6030,5989.808
5969,5962.7764
5707,5928.6323
5681,5823.9453
6052,5761.4556
5904,5854.1313
5426,5854.296
6005,5694.211
5766,5803.9824
5946,5783.0186
5981,5831.5874
6104,5868.445
5991,5928.004
5670,5920.5757
5709,5808.7163
5416,5763.397
5793,5643.3027
5750,5707.792
5399,5728.849
6123,5622.5522
5730,5808.512
6015,5775.1123
5989,5851.032
6333,5881.422
6388,6010.852
6048,6095.667
6322,6024.54
6405,6077.328
6523,6132.5605
