,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,502.69132103606313,436.85481065538187,7.8503389154743,0.0,0.0,0.0
median,429.119550566783,345.9714572482639,6.15897202032547,0.0,0.0,0.0
std,219.98604001924153,218.99901691143717,3.9207310399736817,0.0,0.0,0.0
