,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,285.82098731492425,232.88920084635413,3.9479901564392437,0.0,0.0,0.0
std,33.412333644083986,27.324547973390935,0.4014815456895365,0.0,0.0,0.0
