,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,2576.6551032626276,2499.9332991536453,44.47812239314495,0.0,0.0,0.0
median,2504.11570705986,2436.121975368924,43.27714246943123,0.0,0.0,0.0
std,1158.6685258008479,1188.5749226618893,21.646028110778012,0.0,0.0,0.0
