True,Pred
4609.0,0.0
4323.0,-114777.11616380134
4825.0,19139.41537116389
4462.0,-21181.43537176329
4642.0,23267.450278784756
4369.0,-4683.016667165896
4672.0,18511.94194520199
4661.0,-11025.111389729671
4655.0,5230.862129660243
4716.0,4965.833888905507
4377.0,1555.8554627937124
4484.0,21939.114723162795
4911.0,-1347.3760625828654
5218.0,70516.22438622276
5759.0,417275.4754385436
5456.0,-788936.3305337079
5359.0,578003.055722392
5305.0,-260246.3551111379
5769.0,421878.85866669484
5565.0,-487240.5837557953
5367.0,33350.052492834526
5633.0,23093.86726489741
5664.0,-92491.7963658093
6082.0,525918.1419207029
6505.0,-214323.94799950393
5813.0,-909021.9298761284
6379.0,-613579.1021456136
6091.0,-1127561.7202713874
6219.0,650305.5728991032
6052.0,201959.50628715646
6105.0,107678.82586164078
6030.0,-946266.3565813144
5969.0,438885.85248991934
5707.0,407227.387669726
5681.0,-531012.1821129846
6052.0,-73614.54427050373
5904.0,-892825.7756442967
5426.0,-831981.6321694542
6005.0,1436011.747000613
5766.0,-1180809.9597919704
5946.0,607515.4149217128
5981.0,-260933.06492024264
6104.0,346764.8774972774
5991.0,-106678.42040440773
5670.0,169084.83441840817
5709.0,158650.23390119895
5416.0,545525.1256678588
5793.0,59480.30879617913
