True,Pred
4462,4335.9087
4642,4188.484
4369,4346.202
4672,4168.6064
4661,4281.1206
4655,4299.649
4716,4366.8467
4377,4394.9253
4484,4242.0137
4911,4235.0913
5218,4418.6772
5759,4717.024
5456,5162.7944
5359,5079.07
5305,5153.1147
5769,5023.019
5565,5207.5205
5367,5168.237
5633,5178.7935
5664,5188.9746
6082,5238.678
6505,5512.4233
5813,5882.557
6379,5667.337
6091,5820.525
6219,5663.057
6052,5837.5586
6105,5710.726
6030,5743.1704
5969,5668.905
5707,5641.981
5681,5483.5337
6052,5410.4214
5904,5510.251
5426,5494.874
6005,5354.6514
5766,5432.929
5946,5340.686
5981,5538.6646
6104,5550.3555
5991,5662.812
5670,5631.257
5709,5493.5063
5416,5420.996
5793,5196.682
