,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,278.08606960153924,226.31095301901647,4.162088011484363,0.0,0.0,0.0
median,275.4748780762661,224.78925554142444,4.056574733244041,0.0,0.0,0.0
std,23.420315464797152,19.40885378608566,0.39822338751318587,0.0,0.0,0.0
