,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,266.5891595593856,213.80962727864582,3.861164506050661,0.0,0.0,0.0
median,265.32660462586966,209.60399809337798,3.812125814624317,0.0,0.0,0.0
std,15.460031600819823,13.024487322827675,0.25792791189850045,0.0,0.0,0.0
