,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,1139.5660366228624,1041.7800284402413,18.232282211931857,0.0,0.0,0.0
median,980.1651306901264,872.5141344572369,15.272881865586994,0.0,0.0,0.0
std,594.084196122003,609.6343525439772,10.67696332090099,0.0,0.0,0.0
