,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,406.7101071975442,317.71530446162836,5.574644995663021,0.0,0.0,0.0
std,12.665279926264684,12.742749154611579,0.1840212532647268,0.0,0.0,0.0
