,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,498.48817052404405,426.01656260388967,7.66586611586592,0.0,0.0,0.0
median,474.19863919492605,391.88091131981383,7.01353112621256,0.0,0.0,0.0
std,153.28157407213712,157.23037301877739,2.821124629584992,0.0,0.0,0.0
