True,Pred
4661,5643.396
4655,5630.789
4716,5647.303
4377,5640.8936
4484,5638.511
4911,5639.1797
5218,5642.7065
5759,5651.725
5456,5672.105
5359,5676.6113
5305,5690.0825
5769,5689.3706
5565,5709.73
5367,5711.217
5633,5727.3203
5664,5720.442
6082,5717.336
6505,5733.04
5813,5747.262
6379,5744.7915
6091,5766.711
6219,5751.434
6052,5776.4976
6105,5770.0503
6030,5781.602
5969,5765.1807
5707,5774.0825
5681,5761.5317
6052,5760.3584
5904,5756.0957
5426,5752.1304
6005,5749.779
5766,5753.173
5946,5733.697
5981,5753.7573
6104,5749.4595
5991,5755.974
5670,5749.0713
5709,5756.872
5416,5751.7935
5793,5741.316
5750,5748.9136
5399,5738.0654
6123,5738.0674
5730,5742.4585
6015,5727.5205
5989,5750.3037
6333,5742.9185
6388,5760.3457
6048,5756.8936
6322,5773.2383
6405,5775.3726
6523,5775.3276
