,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,261.52131929335894,215.06477342521617,3.807067870029215,0.0,0.0,0.0
std,2.910732287753415,0.7860200654193868,0.01692834163838819,0.0,0.0,0.0
