,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,358.1493506184727,296.1391825741942,5.084345259914917,0.0,0.0,0.0
std,60.177837040577494,54.907520202652414,0.8879073978661342,0.0,0.0,0.0
