,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,290.3099621809724,228.09120628720237,4.116629603205871,0.0,0.0,0.0
median,273.76693225625877,210.53305199032738,3.8008462831117535,0.0,0.0,0.0
std,40.263264910371795,43.53607595952219,0.7901392417665981,0.0,0.0,0.0
