,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,280.9300484139766,215.5836650126689,3.778271610932092,0.0,0.0,0.0
median,282.2582781790198,216.2126200907939,3.792098436583726,0.0,0.0,0.0
std,16.4752258997304,13.710987020172762,0.2263582529560184,0.0,0.0,0.0
