,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,828.9407307970425,410.7492892047795,8.135117437675671,0.0,0.0,0.0
median,828.9407307970423,410.7492892047795,8.135117437675675,0.0,0.0,0.0
std,2.312606865032684e-13,0.0,3.613448226613569e-15,0.0,0.0,0.0
