lookback,batch_size,epochs,RMSE_mean,RMSE_std,MAE_mean,MAE_std,MAPE_mean,MAPE_std
7,8,50,343.7119521847163,45.406849477287935,279.4944618465016,42.87077366666089,4.86857819924332,0.692039189827753
5,8,100,345.12374265633844,41.265126060231104,287.56351888020833,37.52243314474364,5.274847280613253,0.7005827908923399
12,16,100,346.37047270803816,15.658473151186548,282.4282721625434,13.319134415944651,4.839806671085601,0.2012768486360112
12,16,100,346.3953610656421,12.84701795711156,282.11166110568576,10.268074560715911,4.845418894787352,0.1698977517126639
5,8,100,347.6741118771913,50.30439844125932,287.4137858072917,47.24075164653861,5.30672846753614,0.8823603290372255
3,32,50,348.5673092402181,59.159888895562574,287.3791521038924,54.22867910726306,5.237903374381929,0.9366678770166736
12,32,50,350.96712809654565,43.68350676162069,285.5839914957682,39.44484450280222,4.889574284172685,0.62434245558564
7,8,50,355.40562473459096,52.75807042685936,289.6492463885613,52.12351151680572,5.080700181004917,0.8311393572193269
12,32,100,356.6320098157548,13.205609261574937,290.9708102756076,10.763270801888002,4.987546385089036,0.1621959072124446
7,8,100,358.1493506184727,60.17783704057749,296.1391825741942,54.907520202652414,5.084345259914917,0.8879073978661342
12,32,100,358.2611441059089,16.8664336063059,291.7685119628906,14.089918140491182,5.012815232842555,0.2305346624447814
5,8,100,358.480645039927,53.56482267596391,289.0217868134469,40.889981325288815,5.377409224130051,0.812454710431619
12,16,50,359.1839822699465,17.237739764103516,292.7746955023871,14.603586848782266,5.012454892115092,0.2277790506118902
11,32,50,359.63129552289143,26.08560469644492,281.36591796874995,18.98193463326569,4.934514594766112,0.344304751966583
9,16,50,360.9792723267384,27.374922371992525,279.74869887408084,22.626999974723557,5.032792637625255,0.4195746844370513
5,8,100,361.6456908810043,65.54503522608128,303.5645635061553,60.8512524166232,5.570339087373609,1.127548706853273
12,32,50,362.9332128948711,14.922959012814232,295.1558149549696,12.285758032660624,5.058209184751149,0.1879319486567802
3,32,100,363.5290823549295,49.08822068241407,291.6816843133223,36.311520473730354,5.428555483668597,0.7401440344830882
7,16,50,364.5508683709417,35.16097350425645,292.93092939268865,31.1677768093496,5.202624993690259,0.5184060751197612
12,8,50,364.7629772986336,23.16694172778193,295.3923821343316,18.525491875841443,5.090295633286599,0.2950700624195757
12,16,50,365.05854227585024,31.06470765289598,297.8932895236545,28.50848013148819,5.102780030130913,0.4374162032991501
11,8,100,365.8198867823243,45.63268159676896,292.85217368197283,43.06116338797677,5.013824697847055,0.6811785023499606
7,8,100,366.4971487671001,68.53562744398567,304.12682260957155,65.61534562095504,5.2284710980699485,1.07823399013828
7,16,50,367.5613425108271,37.85192515081122,294.1265680277122,33.16519885223445,5.234925638207373,0.5691724509426341
12,8,50,368.96905624817697,47.198893800098034,299.37605455186633,44.50680336062695,5.130953910050907,0.6926892127911342
12,8,100,369.0546321506923,67.43638180761687,301.81610649956593,62.911469365926735,5.1344001673774695,0.9892215748993336
11,8,50,372.1123411584821,21.521423626582084,291.2130135257228,17.223654924919725,5.087336870057162,0.285228147598947
12,32,50,374.1204293772891,28.45927317573546,305.93380194769964,25.87666114670786,5.219793409059202,0.3777681271586636
11,8,100,374.84212970032974,67.13308013078192,303.32505713222787,65.2015153524188,5.172352199245425,1.037820081709086
11,8,50,375.3253124966059,36.87426020749345,296.2936659624787,34.22983294329468,5.142009718798011,0.5415797586702746
11,16,100,378.0051503582683,44.77504779362824,297.91162009725764,44.036121465796754,5.199907765935467,0.6719099125086799
9,16,50,378.0693601259596,33.83823736481574,290.6181946997549,22.592943189055664,5.23596625055641,0.4477460432118505
9,8,100,380.3583510918587,53.77443673742005,296.3086757684844,43.40695147685158,5.330150067233815,0.804627990958741
3,32,50,381.4196858583404,49.57317137175578,310.8232396175987,40.47642472089793,5.716301877166021,0.7659850315356415
7,32,50,383.1561174561942,38.00204717473447,299.36574415290875,32.8588935668687,5.470293626380012,0.5575020031824907
5,32,50,385.7467095529972,53.95257020386186,313.16042732007577,44.09707652321517,5.616747030867511,0.8307910721810388
11,16,100,388.0003718661136,43.09992703984938,305.8428372130102,43.21015955774467,5.317122865293658,0.6502981235889881
11,32,50,389.6912275287803,28.615120773511048,302.83959097310805,22.34043390076309,5.334765835476103,0.3976419137921647
7,8,100,393.4007182860159,86.42161795272524,327.5581521472091,79.71424636011955,5.667411464389911,1.3208199946289068
11,32,100,394.9819947647915,22.28745673158627,311.47332888233416,19.78620436810476,5.416267604480047,0.3119994413187685
5,16,100,395.5504406988199,49.70979584275835,313.487392282197,43.23800042526205,5.7726962800252775,0.7684550341535655
9,32,50,397.4197051480721,44.653908798934346,308.4182623570261,34.74861229222507,5.51293536052676,0.6054370917696391
7,16,100,397.6540269894709,81.85153158533329,316.4922372494104,78.2246149030483,5.691095352723098,1.2929223083820147
11,8,100,398.3021356898231,28.79247386230549,315.3919500026574,29.92632436039503,5.474804901241332,0.4477144126821401
9,32,50,400.3108009605948,37.90888450868,309.4815799887663,26.861782265236148,5.541945453719241,0.5068311579006882
9,16,100,403.2358031205468,37.45406679319018,312.7439414828431,34.777636829837114,5.604444335640805,0.5592565613513462
11,32,50,405.1006339870989,20.07312631986817,317.3851994313351,18.381756036545337,5.557482408988667,0.2800376190531809
9,8,100,406.0738224172815,41.91494472406051,315.4087156607435,37.92694677043551,5.650130262532485,0.6103159236906961
5,32,50,406.25579323703823,55.49277964086082,328.5313760653409,44.51214751722663,5.954867793208016,0.8029933120500368
11,8,100,406.4346897648556,46.30309118248496,326.7791058806335,46.58868356158286,5.612815975143856,0.7300602921557272
11,32,50,406.7101071975442,12.665279926264684,317.7153044616284,12.74274915461158,5.574644995663021,0.1840212532647268
11,32,100,406.8035726643936,16.315127362433046,319.96086575255106,16.27528524128216,5.573518077891071,0.2336217575824793
11,8,50,411.3988710790149,35.596442241291854,326.3303913557611,37.862774097231615,5.67182297990112,0.5588329878323922
9,8,50,411.6104007017296,39.95001755479256,338.0732284645629,39.9310049770148,5.830095654839294,0.6431809120809842
9,8,50,412.16429785514975,46.85576704257698,336.66894658905227,49.52007856854996,5.828564903197742,0.7775415579343511
7,32,50,414.3610452164144,45.6751401488405,321.9421742949096,34.62793648992327,5.8840468785298174,0.6265361592505629
3,16,50,414.5174863296826,59.3934957567816,339.3184610288742,48.94184556823899,6.213140103526967,0.9204168087317484
11,16,50,417.9367679170436,54.98467131421263,320.15375179368624,48.48931761131019,5.769596177069244,0.9036418494774044
11,8,50,418.1963436998236,35.42989215987799,327.26764090401787,35.27864962038266,5.746966030562481,0.5709948093586192
11,16,50,418.7485495888569,44.13409989092959,319.2873970291241,38.363573035854415,5.759374141857732,0.7176366514876455
7,8,100,419.0616413185177,77.32007680168006,348.2315690718357,72.45024279666923,6.069459999354771,1.217492904400022
5,8,50,422.251211101756,61.83270774837992,344.1775224905303,60.17776513572227,6.220781169959705,1.0004773561545826
