seed1,seed2,strategy,strategy_detail,seeding_approach,global_seed_flag,trial,final_loss,train_rmse,train_mae,train_mape,val_rmse,val_mae,val_mape,is_diagonal
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,0,1993281.75,616.4030048623057,438.22730654761904,8.613947048932005,349.18337537410713,299.310546875,4.896056410553184,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,1,1992850.0,567.2214175708203,410.99834914434524,8.002820110908225,403.4105617610829,352.303466796875,5.700038364603368,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,2,2230341.5,584.7073633205257,420.8905784970238,8.22914600329372,379.55835955454427,331.52978515625,5.384870504767212,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,3,2202907.75,669.1974386644933,478.4547061011905,9.42120187295335,323.7563713314556,265.4437662760417,4.3997020283770345,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,4,2076801.25,548.7276488096953,399.9326869419643,7.74102986476643,437.5997679397221,378.735595703125,6.101053343190744,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,5,1991317.0,607.8930049934278,433.5682663690476,8.511965732745178,356.01365197361656,307.4638671875,5.019754489589113,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,6,2135804.0,549.913108210935,400.47774832589283,7.755552255501017,435.0070788164682,376.827880859375,6.072110452138318,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,7,2021099.25,549.3413608235536,400.2162388392857,7.748584704584205,436.2487574504073,377.7431640625,6.085996668999791,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,8,2014709.625,568.1126129377906,411.5390625,8.01519117797312,402.0324271615669,351.16796875,5.682811158782427,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,9,2177291.0,607.0387623936313,433.0907273065476,8.501512922668898,356.74846383599214,308.299560546875,5.032433209332197,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,10,2197670.75,576.1499698528783,416.2231910342262,8.122360101454463,390.4432487452334,341.331298828125,5.5335741452946845,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,11,2107457.75,580.2744079234542,418.50927734375,8.174663834579407,385.02558347851715,336.530517578125,5.460739104386716,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,12,2031653.0,619.446736538448,440.1186755952381,8.654001991251786,346.94825201932395,296.46484375,4.852882832602448,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,13,2067317.875,561.8647055285857,407.64292689732144,7.926050870394999,412.1394236755468,359.349853515625,5.806942603348577,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,14,2237837.5,568.9040079115023,412.01536923363096,8.02608867566499,400.8251819368964,350.167724609375,5.66763595726697,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,15,2155020.5,616.2813202587593,438.16187686011904,8.612514864320325,349.274951098491,299.425048828125,4.897793576652951,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,16,1912481.5,629.2411353171494,446.09542410714283,8.78040487709271,340.4545445365408,287.531005859375,4.717343133052747,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,17,2021529.5,591.7915778224665,424.5536179315476,8.31295326648029,371.51714108918986,323.83740234375,5.268165537877043,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,18,2196077.5,637.7396340614202,451.9776088169643,8.901015653837812,335.6381450305912,280.026123046875,4.603482821950684,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,19,2326790.5,612.110787468301,435.8990420386905,8.562983874125383,352.5189361377307,303.385009765625,4.957872114261132,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,20,2092249.25,536.9125892368877,396.73809523809524,7.6276410355037685,468.44964130038875,401.6611328125,6.451316038635725,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,21,2216356.0,598.8884258466401,428.4335007440476,8.399571304562995,364.2393072906928,316.44970703125,5.156083136642547,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,22,2149366.25,610.5387717794652,435.0354817708333,8.54408148021005,353.79583107470364,304.896240234375,4.9807997435949565,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,23,1977873.5,534.2802179328423,396.73809523809524,7.611933700988484,477.1535462012566,409.5458984375,6.575315405001707,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,24,2212622.0,537.0876345937144,396.73809523809524,7.628635794447971,467.9030299705938,401.1617838541667,6.44346305258976,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,25,2124441.75,629.7894011907322,446.4693080357143,8.78811178018073,340.12145870259684,287.040283203125,4.709898135482313,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,26,2140816.25,557.095342895651,404.5034412202381,7.854091809564097,420.63272468942574,365.990966796875,5.90769823713512,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,27,2095294.25,621.9544463273114,441.6645740327381,8.686720157717904,345.18563205679345,294.14599609375,4.817702441097977,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,28,1971584.625,580.2567267562641,418.4996279761905,8.174443065160705,385.04810799585994,336.55078125,5.461046534634651,False
456,100,different_seeds,layer1_456_layer2_100,layer_specific_different,False,29,2220806.0,576.1499698528783,416.2231910342262,8.122360101454463,390.4432487452334,341.331298828125,5.5335741452946845,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,0,2099645.75,558.890677395842,405.6924758184524,7.881426189219387,417.34818986963495,363.44580078125,5.869084257198912,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,1,2127150.75,523.2463425820979,404.7802734375,7.6480182025689265,538.4625214200305,475.23095703125,7.63061878626939,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,2,2045629.25,531.7200951307065,396.73809523809524,7.594983242029891,486.69413282846017,419.9225260416667,6.741725975549895,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,3,2190648.5,538.7794237195209,396.73809523809524,7.6379770608046975,462.7977320356417,396.6669921875,6.373099480780632,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,4,2063050.0,557.0960239428829,404.5038132440476,7.854100849089379,420.63145754128715,365.989990234375,5.907683421219556,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,5,2125175.25,555.669090361355,403.71698288690476,7.834982253116285,423.3231418419438,368.055419921875,5.939019082635413,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,6,2114248.75,523.2279295448384,404.8477027529762,7.648827941863521,538.6902798279482,475.4669596354167,7.634411716468302,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,7,2019436.5,588.1500380999655,422.69117373511904,8.27034210879815,375.5483978526294,327.74853515625,5.327503279707071,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,8,2169322.5,555.5827658650354,403.6688988095238,7.8338138944734865,423.48838540416307,368.181640625,5.940934039721939,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,9,2221230.5,531.0275972511173,396.73809523809524,7.5900301984733005,489.50968169780725,423.0304361979167,6.79167494254867,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,10,2132500.75,556.8980930870121,404.3955543154762,7.851470347232088,421.00041905121395,366.274169921875,5.911994852648405,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,11,2025012.125,544.3853531159492,397.83224051339283,7.685066436330301,447.75462782323194,386.087158203125,6.2125875555494074,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,12,2002180.5,546.6388682250042,398.94405691964283,7.714689214154541,442.3475801953124,382.19580078125,6.153549836009531,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,13,2180247.0,532.1597999781787,396.73809523809524,7.59803820251629,484.96369601074184,418.005615234375,6.7109182269859735,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,14,2158895.75,581.7540048154356,419.3123837425595,8.193038233909508,383.1612764114957,334.843994140625,5.435152018209323,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,15,2322326.0,525.4429768515623,399.85618954613096,7.594350894757908,518.7685967278651,454.6055501302083,7.299136305488963,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,16,2057143.625,542.0613208199293,396.97147042410717,7.658942264346753,453.68562335030725,390.299560546875,6.276496007330637,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,17,2115311.75,529.8749266725222,396.7606491815476,7.581743489501074,494.4740042682239,428.47802734375,6.87922623479528,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,18,2057167.625,527.0790449306536,398.4217819940476,7.586667403106735,508.4865784460142,443.64892578125,7.123046251237061,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,19,2139108.0,562.0709138536813,407.77569289434524,7.9290884448065455,411.7883951500806,359.071044921875,5.8027126594553256,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,20,2222974.0,528.2667458797123,397.6382068452381,7.583866522162045,502.1204711555352,436.7926432291667,7.012855089423842,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,21,2149168.0,530.3337937509399,396.73809523809524,7.58487547953754,492.45277165258017,426.264892578125,6.8436577048782405,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,22,2061608.25,538.2826741512979,396.73809523809524,7.635283300273919,464.2647839655427,397.8248697916667,6.390985242969675,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,23,2171190.0,533.963950266714,396.73809523809524,7.609940292256755,478.2677411867349,410.5465494791667,6.591052092814813,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,24,1946233.75,563.8036548023211,408.8794410342262,7.95434127445912,408.8878981734659,356.753173828125,5.76754708386642,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,25,2198115.75,593.123425312202,425.2246558779762,8.32830605063393,370.0944368535949,322.42822265625,5.246786171719556,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,26,2051585.25,527.7057239408936,397.998046875,7.585152766479553,505.037290190606,439.9412434895833,7.063458009905189,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,27,2053600.25,530.80449679348,396.73809523809524,7.588394747327749,490.44202953386105,424.056640625,6.8081676493791115,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,28,2082190.25,543.7220747629202,397.4950474330357,7.676082402952905,449.40826380788906,387.267333984375,6.230492589507356,False
456,200,different_seeds,layer1_456_layer2_200,layer_specific_different,False,29,2053442.0,529.1510097437729,397.10239955357144,7.581951284758798,497.79875490091126,432.1043294270833,6.937506569162009,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,0,2125983.5,581.525296497156,419.1888020833333,8.190210789426605,383.44681362291107,335.103515625,5.439089347770204,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,1,2170290.25,556.850556912244,404.3695126488095,7.850837580462293,421.089238904335,366.342529296875,5.913031966737819,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,2,2232381.75,634.1006323141492,449.3848586309524,8.848210287146697,337.610661357534,283.213623046875,4.65184197034849,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,3,1888173.875,652.2835977880294,463.66680617559524,9.133170937022433,329.0334727966739,271.0074869791667,4.471800405545542,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,4,1989784.875,572.8695779082974,414.3507486979167,8.079520194736078,394.9991734092651,345.263427734375,5.593230429309318,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,5,2098735.25,568.4964618195414,411.7705310639881,8.020486984149471,401.44495615190925,350.681884765625,5.675436536810919,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,6,2077210.75,544.9669062723476,398.1240234375,7.6928405802313495,446.3288182807041,385.06591796875,6.197093811849344,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,7,2388858.0,648.0572027579404,460.0879836309524,9.062837078213015,330.74781646545983,273.3717447916667,4.505866067527061,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,8,2195257.25,600.7053584278809,429.4883277529762,8.422660319166198,362.49204375414774,314.603759765625,5.128077352249486,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,9,2043961.5,546.0281939119584,398.64767020089283,7.706792408647596,443.7820822605409,383.233154296875,6.169288042316385,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,10,2015686.875,557.1239520579499,404.5190662202381,7.854471469625975,420.5795089898829,365.949951171875,5.907075968681471,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,11,2345499.25,597.6560069937855,427.7122395833333,8.383783683150673,365.45069867073096,317.7119140625,5.175232707507793,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,12,2254149.5,568.2506830516613,411.62241908482144,8.01709830656601,401.8206947440594,350.992919921875,5.680155405917751,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,13,2072192.625,630.7874202485208,447.1480654761905,8.802103068423603,339.5231822961099,286.1494140625,4.696382316509917,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,14,2075691.5,533.9164599798776,396.73809523809524,7.6096387518988315,478.4364681127289,410.7265625,6.593932488488844,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,15,1892588.125,576.8508800938827,416.61683872767856,8.13136642978853,389.4988673673778,340.504638671875,5.5210324727705595,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,16,2370800.75,646.4309019952084,458.77752976190476,9.036848676450218,331.45145514588836,274.2890625,4.519083338002612,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,17,2417860.25,559.0599635334551,405.80536179315476,7.884008925430957,417.0441095138213,363.208740234375,5.8654876936959806,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,18,2117515.0,584.0742240603691,420.55494326636904,8.221466951344384,380.3177789780938,332.234619140625,5.395563891824845,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,19,2147988.25,578.2662218162501,417.4051804315476,8.14940302530929,387.6218794506718,338.84912109375,5.495915791912295,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,20,1958646.875,672.912747611852,481.8344494047619,9.486417561403446,322.921849426681,264.4580078125,4.3876835524020485,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,21,2118234.75,566.4603661419105,410.53285435267856,7.992169981360204,404.6034346257432,353.281005859375,5.7148690960819835,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,22,2384659.0,605.8956570900599,432.4487072172619,8.487459802022961,357.74629819913224,309.423095703125,5.0494789201874895,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,23,2093111.75,585.9562757317456,421.54847935267856,8.244198221853223,378.08059446133717,330.148193359375,5.363909688224383,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,24,2253942.0,592.654754721611,424.98911830357144,8.322917148919572,370.59199374211363,322.9228515625,5.254290432952244,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,25,2266160.25,534.1422687244398,396.73809523809524,7.611067339874109,477.63752950808157,409.9807942708333,6.5821547722490426,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,26,2220058.5,612.4629915081595,436.0917038690476,8.567201031798577,352.23696558895875,303.0478515625,4.9527569194129875,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,27,2129491.5,605.5380040119325,432.2471168154762,8.483047207643695,358.06194758781834,309.77587890625,5.054831169684642,False
456,300,different_seeds,layer1_456_layer2_300,layer_specific_different,False,28,2174398.25,594.2773689656889,425.8018740699405,8.341512317668375,368.8834828148243,321.216064453125,5.228395916526917,False
