True,Pred
4642,4738.822
4369,4774.074
4672,4727.4863
4661,4789.1797
4655,4813.8047
4716,4804.689
4377,4879.511
4484,4659.4985
4911,4641.012
5218,5028.0576
5759,5339.384
5456,5753.2637
5359,5630.4585
5305,5533.2983
5769,5625.7603
5565,5793.703
5367,5691.5806
5633,5555.1577
5664,5716.913
6082,5747.697
6505,6023.3823
5813,6324.1035
6379,6382.495
6091,6240.6606
6219,6200.671
6052,6149.9897
6105,6095.274
6030,6081.781
5969,6044.1475
5707,5992.6685
5681,5901.685
6052,5819.1978
5904,6020.4883
5426,5943.028
6005,5925.2563
5766,5976.325
5946,5864.9927
5981,5943.035
6104,5992.127
5991,6067.9453
5670,6008.7046
5709,5868.3013
5416,5867.1826
5793,5984.9727
