,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,288.03510874572333,235.21498745553862,4.179159664384347,0.0,0.0,0.0
median,267.61167124636427,216.74116925495426,3.85607892326096,0.0,0.0,0.0
std,60.07932452627142,53.61395003932391,0.8727722337788391,0.0,0.0,0.0
