,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,460.5554979767686,331.0175489994518,6.202037604018735,0.0,0.0,0.0
median,460.0291238307453,330.8710680509869,6.203903326078888,0.0,0.0,0.0
std,9.942441275747523,5.258813458734091,0.13139272495230428,0.0,0.0,0.0
