,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,484.8023540605918,399.0240211531432,7.347603024037758,0.0,0.0,0.0
std,56.057714894103356,47.66810443246286,0.860641644059772,0.0,0.0,0.0
