True,Pred
4462,5240.7197
4642,5225.9507
4369,5279.399
4672,5212.843
4661,5236.679
4655,5232.599
4716,5283.3193
4377,5287.0737
4484,5258.6772
4911,5230.583
5218,5233.268
5759,5348.5103
5456,5525.235
5359,5624.293
5305,5662.805
5769,5590.96
5565,5615.3936
5367,5651.9424
5633,5681.063
5664,5645.2427
6082,5653.0957
6505,5746.519
5813,5855.593
6379,5914.914
6091,5945.7686
6219,5880.0938
6052,5947.138
6105,5899.8096
6030,5903.0645
5969,5874.778
5707,5866.8086
5681,5818.624
6052,5768.1113
5904,5758.3354
5426,5791.75
6005,5784.386
5766,5750.608
5946,5727.6797
5981,5809.971
6104,5798.8257
5991,5846.875
5670,5858.6846
5709,5830.5635
5416,5769.4688
5793,5689.9517
5750,5693.704
5399,5693.598
6123,5715.165
5730,5732.905
6015,5736.5312
5989,5832.0166
6333,5803.476
6388,5883.235
6048,5933.3
6322,5964.0273
6405,5953.098
6523,5943.3057
