True,Pred
4484,4968.6406
4911,4946.093
5218,5054.5356
5759,5211.984
5456,5460.8735
5359,5525.316
5305,5525.5684
5769,5503.3994
5565,5618.1777
5367,5633.4487
5633,5582.468
5664,5623.1475
6082,5659.125
6505,5799.1016
5813,6005.8364
6379,5933.513
6091,6037.589
6219,6020.908
6052,6042.2456
6105,6007.5615
6030,5999.615
5969,5974.4204
5707,5941.9634
5681,5848.54
6052,5784.0273
5904,5852.933
5426,5858.7017
6005,5725.556
5766,5804.5127
5946,5792.0586
5981,5833.6387
6104,5869.8193
5991,5925.7925
5670,5926.966
5709,5833.6772
5416,5784.7593
5793,5674.5884
5750,5714.8555
5399,5733.865
6123,5646.8535
5730,5795.9556
6015,5782.3145
5989,5849.285
6333,5883.0684
6388,5998.8276
6048,6085.039
6322,6037.1807
6405,6079.298
6523,6129.676
