,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,272.40713130887065,219.80869852701827,3.7173158865359075,0.0,0.0,0.0
std,28.007322849665442,23.774854244946663,0.3619209852831053,0.0,0.0,0.0
