,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,964.5254954133361,919.2216606987846,15.616888102096642,0.0,0.0,0.0
median,693.2276311543287,639.56982421875,11.09574837746398,0.0,0.0,0.0
std,758.2099597460701,773.4645052846349,13.12464748637077,0.0,0.0,0.0
