,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,285.56543263776035,228.51071694302718,3.9657911397229477,0.0,0.0,0.0
std,57.25802215702964,54.03494512288077,0.9862722431840228,0.0,0.0,0.0
