,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,267.0365652405957,202.12295449746622,3.560432673420009,0.0,0.0,0.0
median,267.72750974629787,203.89441247888516,3.576637192795913,0.0,0.0,0.0
std,3.8004993122892206,4.659755978518715,0.08061841827233787,0.0,0.0,0.0
