,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,517.7693331270772,398.58010441706733,7.3743542426438236,0.0,0.0,0.0
median,498.61557917560106,380.9017114883814,7.029009766864388,0.0,0.0,0.0
std,69.58633617731415,59.39224699497591,1.1379922375378206,0.0,0.0,0.0
