,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,265.0394225474922,213.30557590060764,3.6197875141885367,0.0,0.0,0.0
std,1.8619464325066544,2.3357879975728713,0.03994246671639651,0.0,0.0,0.0
