,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,295.15613024237217,241.4146447836947,4.193228750673064,0.0,0.0,0.0
std,64.43418363100139,58.38080514866701,1.0563743081204515,0.0,0.0,0.0
