,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,284.3238400537876,217.44386136239032,3.9111584154228116,0.0,0.0,0.0
median,282.84498038739764,215.51707699424344,3.879387516554515,0.0,0.0,0.0
std,5.178440335205526,6.3111714848969696,0.1162999080695864,0.0,0.0,0.0
