,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,365.05854227585024,297.8932895236545,5.102780030130913,0.0,0.0,0.0
std,31.06470765289598,28.50848013148819,0.4374162032991501,0.0,0.0,0.0
