,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,564.5144439768679,488.55542054787657,8.549053733408693,0.0,0.0,0.0
median,514.4648530234126,430.33845402644226,7.48529751621808,0.0,0.0,0.0
std,220.29267528787778,227.52136623270917,3.9649661479276466,0.0,0.0,0.0
