,RMSE,MAE,MAPE,PI Width,CI Coverage,PI Overlap
mean,368.41872907224825,303.299488208912,5.44998046193627,0.0,0.0,0.0
median,335.70093515194105,267.30361870659726,4.822040844372317,0.0,0.0,0.0
std,98.44382186040045,96.40863616550797,1.711091378608635,0.0,0.0,0.0
